transaction_id,created_at,country,amount,psp_name,routing_region,payment_method,auth_status,decline_code
4055,2024/6/17 22:00,SG,70.91,Adyen,NA,VISA,Approved,
4056,2024/6/17 23:00,IN,79.85,Checkout,APAC,UPI,Approved,
4057,2024/6/18 00:00,SG,59.01,Checkout,NA,VISA,Approved,
4058,2024/6/18 01:00,IN,89.28,Stripe,EU,UPI,Approved,
4059,2024/6/18 02:00,SG,246,Stripe,EU,MASTERCARD,Approved,
4060,2024/6/18 03:00,DE,19.48,Stripe,APAC,MASTERCARD,Declined,5
4061,2024/6/18 04:00,IN,276.1,Adyen,NA,UPI,Approved,
4062,2024/6/18 05:00,IN,107.33,Stripe,APAC,UPI,Approved,
4063,2024/6/18 06:00,SG,62.19,Stripe,APAC,MASTERCARD,Approved,
4064,2024/6/18 07:00,IN,68.34,Stripe,NA,UPI,Approved,
4065,2024/6/18 08:00,SG,42.99,Checkout,APAC,MASTERCARD,Approved,
4066,2024/6/18 09:00,IN,13.06,Stripe,NA,UPI,Approved,
4067,2024/6/18 10:00,IN,36.83,Checkout,EU,UPI,Approved,
4068,2024/6/18 11:00,DE,89.54,Checkout,APAC,VISA,Approved,
4069,2024/6/18 12:00,US,74.79,Stripe,NA,VISA,Approved,
4070,2024/6/18 13:00,SG,125.25,Stripe,NA,VISA,Approved,
4071,2024/6/18 14:00,BR,59.46,Adyen,NA,VISA,Declined,51
4072,2024/6/18 15:00,US,53.07,Stripe,APAC,MASTERCARD,Approved,
4073,2024/6/18 16:00,US,338.68,Stripe,EU,MASTERCARD,Approved,
4074,2024/6/18 17:00,US,43.96,Stripe,APAC,MASTERCARD,Approved,
4075,2024/6/18 18:00,US,46.37,Stripe,EU,VISA,Approved,
4076,2024/6/18 19:00,US,176.23,Stripe,APAC,VISA,Declined,201
4077,2024/6/18 20:00,BR,148.1,Stripe,APAC,VISA,Approved,
4078,2024/6/18 21:00,IN,65.75,Adyen,APAC,UPI,Approved,
4079,2024/6/18 22:00,SG,156.6,Adyen,EU,MASTERCARD,Approved,
4080,2024/6/18 23:00,IN,97.68,Stripe,NA,UPI,Declined,14
4081,2024/6/19 00:00,US,59.98,Adyen,APAC,MASTERCARD,Approved,
4082,2024/6/19 01:00,IN,141.28,Checkout,APAC,VISA,Declined,14
4083,2024/6/19 02:00,US,90.71,Adyen,EU,VISA,Declined,5
4084,2024/6/19 03:00,US,14,Checkout,APAC,VISA,Declined,5
4085,2024/6/19 04:00,IN,141.39,Stripe,NA,UPI,Approved,
4086,2024/6/19 05:00,IN,81.07,Checkout,NA,UPI,Approved,
4087,2024/6/19 06:00,IN,233.31,Stripe,EU,VISA,Declined,51
4088,2024/6/19 07:00,US,161.52,Adyen,EU,VISA,Declined,14
4089,2024/6/19 08:00,SG,103.33,Checkout,NA,VISA,Approved,
4090,2024/6/19 09:00,IN,67.25,Checkout,NA,VISA,Approved,
4091,2024/6/19 10:00,US,88.87,Checkout,NA,MASTERCARD,Approved,
4092,2024/6/19 11:00,BR,42.06,Stripe,EU,PIX,Approved,
4093,2024/6/19 12:00,BR,103.32,Stripe,NA,VISA,Approved,
4094,2024/6/19 13:00,DE,244.97,Adyen,NA,VISA,Approved,
4095,2024/6/19 14:00,BR,298.29,Adyen,NA,VISA,Approved,
4096,2024/6/19 15:00,BR,199.33,Stripe,APAC,PIX,Declined,201
4097,2024/6/19 16:00,IN,99.05,Adyen,EU,VISA,Approved,
4098,2024/6/19 17:00,IN,23.92,Checkout,EU,VISA,Approved,
4099,2024/6/19 18:00,IN,84.85,Checkout,EU,UPI,Approved,
4100,2024/6/19 19:00,IN,168.78,Checkout,EU,UPI,Approved,
4101,2024/6/19 20:00,US,156.15,Adyen,APAC,VISA,Approved,
4102,2024/6/19 21:00,BR,78.86,Checkout,APAC,VISA,Approved,
4103,2024/6/19 22:00,BR,74.1,Checkout,APAC,VISA,Declined,59
4104,2024/6/19 23:00,IN,118.37,Stripe,APAC,VISA,Declined,59
4105,2024/6/20 00:00,IN,92.98,Stripe,APAC,VISA,Approved,
4106,2024/6/20 01:00,US,84.51,Adyen,EU,MASTERCARD,Declined,14
4107,2024/6/20 02:00,DE,81.44,Stripe,EU,MASTERCARD,Approved,
4108,2024/6/20 03:00,IN,217.99,Adyen,EU,VISA,Declined,51
4109,2024/6/20 04:00,SG,37.27,Adyen,APAC,VISA,Approved,
4110,2024/6/20 05:00,US,70.77,Stripe,NA,MASTERCARD,Approved,
4111,2024/6/20 06:00,US,73.94,Stripe,EU,VISA,Approved,
4112,2024/6/20 07:00,BR,101.02,Adyen,EU,VISA,Approved,
4113,2024/6/20 08:00,IN,90.82,Adyen,NA,UPI,Approved,
4114,2024/6/20 09:00,IN,86.38,Adyen,APAC,UPI,Approved,
4115,2024/6/20 10:00,US,39.39,Checkout,NA,VISA,Approved,
4116,2024/6/20 11:00,BR,90.72,Checkout,NA,VISA,Approved,
4117,2024/6/20 12:00,DE,138.85,Stripe,EU,VISA,Approved,
4118,2024/6/20 13:00,BR,103.56,Checkout,EU,VISA,Declined,14
4119,2024/6/20 14:00,IN,36.65,Checkout,APAC,UPI,Approved,
4120,2024/6/20 15:00,US,96.41,Adyen,NA,VISA,Approved,
4121,2024/6/20 16:00,IN,91.97,Checkout,APAC,UPI,Approved,
4122,2024/6/20 17:00,BR,68.64,Stripe,NA,PIX,Approved,
4123,2024/6/20 18:00,US,104.37,Checkout,EU,VISA,Approved,
4124,2024/6/20 19:00,DE,54.44,Checkout,NA,VISA,Approved,
4125,2024/6/20 20:00,SG,143.03,Checkout,APAC,VISA,Approved,
4126,2024/6/20 21:00,US,286.52,Stripe,NA,VISA,Approved,
4127,2024/6/20 22:00,US,151.57,Stripe,APAC,VISA,Approved,
4128,2024/6/20 23:00,DE,47.44,Adyen,NA,MASTERCARD,Approved,
4129,2024/6/21 00:00,IN,137.72,Checkout,EU,UPI,Approved,
4130,2024/6/21 01:00,IN,161.86,Adyen,EU,UPI,Approved,
4131,2024/6/21 02:00,IN,117.04,Adyen,APAC,UPI,Approved,
4132,2024/6/21 03:00,IN,125.64,Stripe,EU,UPI,Declined,14
4133,2024/6/21 04:00,US,84.63,Adyen,NA,VISA,Declined,51
4134,2024/6/21 05:00,US,31.66,Checkout,NA,MASTERCARD,Declined,5
4135,2024/6/21 06:00,US,80.35,Adyen,EU,MASTERCARD,Approved,
4136,2024/6/21 07:00,IN,41.64,Stripe,APAC,UPI,Approved,
4137,2024/6/21 08:00,US,75.15,Stripe,NA,VISA,Approved,
4138,2024/6/21 09:00,BR,58.49,Stripe,APAC,PIX,Approved,
4139,2024/6/21 10:00,US,39.26,Checkout,NA,VISA,Approved,
4140,2024/6/21 11:00,US,212.33,Adyen,APAC,VISA,Approved,
4141,2024/6/21 12:00,BR,89.44,Checkout,APAC,PIX,Approved,
4142,2024/6/21 13:00,IN,60.1,Stripe,NA,VISA,Declined,51
4143,2024/6/21 14:00,IN,20.54,Checkout,NA,UPI,Approved,
4144,2024/6/21 15:00,SG,156.24,Stripe,APAC,VISA,Approved,
4145,2024/6/21 16:00,DE,106.02,Checkout,NA,MASTERCARD,Declined,51
4146,2024/6/21 17:00,US,313.14,Checkout,EU,VISA,Approved,
4147,2024/6/21 18:00,IN,50.9,Adyen,NA,UPI,Declined,51
4148,2024/6/21 19:00,BR,201.1,Adyen,APAC,VISA,Declined,14
4149,2024/6/21 20:00,US,80.33,Stripe,NA,VISA,Approved,
4150,2024/6/21 21:00,SG,43.56,Adyen,NA,MASTERCARD,Approved,
4151,2024/6/21 22:00,IN,65.68,Adyen,APAC,UPI,Approved,
4152,2024/6/21 23:00,IN,97.48,Checkout,NA,UPI,Approved,
4153,2024/6/22 00:00,US,60.16,Stripe,APAC,MASTERCARD,Approved,
4154,2024/6/22 01:00,BR,32.71,Checkout,APAC,PIX,Approved,
4155,2024/6/22 02:00,IN,42.26,Checkout,APAC,UPI,Approved,
4156,2024/6/22 03:00,IN,129.42,Adyen,APAC,UPI,Approved,
4157,2024/6/22 04:00,BR,37.74,Adyen,EU,VISA,Approved,
4158,2024/6/22 05:00,SG,53.92,Stripe,EU,MASTERCARD,Approved,
4159,2024/6/22 06:00,DE,38.98,Adyen,APAC,VISA,Declined,51
4160,2024/6/22 07:00,US,107.95,Checkout,NA,MASTERCARD,Approved,
4161,2024/6/22 08:00,BR,414.07,Adyen,EU,VISA,Approved,
4162,2024/6/22 09:00,IN,125.7,Stripe,APAC,VISA,Approved,
4163,2024/6/22 10:00,BR,48.93,Stripe,EU,PIX,Approved,
4164,2024/6/22 11:00,BR,107.87,Checkout,APAC,VISA,Approved,
4165,2024/6/22 12:00,US,51.44,Checkout,EU,VISA,Approved,
4166,2024/6/22 13:00,BR,100.77,Adyen,APAC,VISA,Approved,
4167,2024/6/22 14:00,IN,229.19,Stripe,EU,UPI,Approved,
4168,2024/6/22 15:00,IN,85.93,Checkout,EU,UPI,Approved,
4169,2024/6/22 16:00,BR,113.29,Adyen,NA,VISA,Approved,
4170,2024/6/22 17:00,IN,88.68,Adyen,EU,VISA,Declined,5
4171,2024/6/22 18:00,IN,165.57,Adyen,NA,UPI,Approved,
4172,2024/6/22 19:00,DE,140.46,Checkout,EU,VISA,Declined,201
4173,2024/6/22 20:00,BR,67.97,Checkout,APAC,PIX,Approved,
4174,2024/6/22 21:00,BR,140.52,Adyen,NA,PIX,Approved,
4175,2024/6/22 22:00,SG,101.38,Adyen,EU,VISA,Approved,
4176,2024/6/22 23:00,DE,63.75,Checkout,NA,VISA,Approved,
4177,2024/6/23 00:00,US,64.59,Stripe,APAC,VISA,Approved,
4178,2024/6/23 01:00,SG,99.19,Adyen,APAC,VISA,Approved,
4179,2024/6/23 02:00,BR,112.12,Stripe,APAC,PIX,Approved,
4180,2024/6/23 03:00,BR,78.87,Stripe,APAC,VISA,Approved,
4181,2024/6/23 04:00,BR,114.05,Checkout,APAC,PIX,Approved,
4182,2024/6/23 05:00,US,47.82,Checkout,NA,MASTERCARD,Approved,
4183,2024/6/23 06:00,US,36.3,Stripe,NA,MASTERCARD,Approved,
4184,2024/6/23 07:00,BR,23.61,Checkout,EU,PIX,Approved,
4185,2024/6/23 08:00,IN,127.97,Stripe,EU,UPI,Approved,
4186,2024/6/23 09:00,US,21.54,Stripe,APAC,VISA,Approved,
4187,2024/6/23 10:00,IN,113.23,Checkout,APAC,UPI,Approved,
4188,2024/6/23 11:00,US,60.84,Checkout,NA,VISA,Approved,
4189,2024/6/23 12:00,US,69.68,Adyen,APAC,VISA,Approved,
4190,2024/6/23 13:00,US,70.45,Checkout,APAC,MASTERCARD,Approved,
4191,2024/6/23 14:00,SG,367.92,Adyen,APAC,VISA,Approved,
4192,2024/6/23 15:00,SG,55.19,Checkout,EU,MASTERCARD,Approved,
4193,2024/6/23 16:00,BR,41.24,Checkout,NA,PIX,Approved,
4194,2024/6/23 17:00,US,276.26,Checkout,EU,VISA,Declined,51
4195,2024/6/23 18:00,US,26.08,Checkout,APAC,VISA,Approved,
4196,2024/6/23 19:00,IN,32.15,Stripe,APAC,UPI,Approved,
4197,2024/6/23 20:00,IN,158.25,Checkout,EU,VISA,Declined,51
4198,2024/6/23 21:00,IN,115.95,Stripe,EU,UPI,Approved,
4199,2024/6/23 22:00,BR,64.39,Checkout,NA,PIX,Approved,
4200,2024/6/23 23:00,US,37.14,Checkout,APAC,VISA,Approved,
4201,2024/6/24 00:00,SG,12.26,Stripe,APAC,VISA,Approved,
4202,2024/6/24 01:00,IN,237.4,Checkout,EU,VISA,Declined,201
4203,2024/6/24 02:00,IN,140.79,Adyen,NA,VISA,Approved,
4204,2024/6/24 03:00,DE,220.67,Adyen,NA,MASTERCARD,Approved,
4205,2024/6/24 04:00,IN,178.3,Checkout,APAC,UPI,Approved,
4206,2024/6/24 05:00,BR,120.11,Adyen,APAC,PIX,Approved,
4207,2024/6/24 06:00,US,53.98,Adyen,EU,VISA,Approved,
4208,2024/6/24 07:00,BR,37.27,Adyen,APAC,VISA,Approved,
4209,2024/6/24 08:00,IN,190.01,Adyen,EU,UPI,Approved,
4210,2024/6/24 09:00,IN,60.95,Stripe,APAC,VISA,Approved,
4211,2024/6/24 10:00,IN,39.14,Stripe,APAC,VISA,Approved,
4212,2024/6/24 11:00,US,50.9,Stripe,APAC,MASTERCARD,Declined,51
4213,2024/6/24 12:00,BR,197.86,Adyen,NA,PIX,Approved,
4214,2024/6/24 13:00,IN,42.63,Adyen,APAC,UPI,Approved,
4215,2024/6/24 14:00,US,64.67,Stripe,APAC,MASTERCARD,Approved,
4216,2024/6/24 15:00,SG,80.39,Adyen,NA,MASTERCARD,Approved,
4217,2024/6/24 16:00,IN,103.21,Stripe,NA,VISA,Declined,51
4218,2024/6/24 17:00,BR,39.83,Stripe,APAC,PIX,Approved,
4219,2024/6/24 18:00,US,78.4,Stripe,NA,MASTERCARD,Declined,5
4220,2024/6/24 19:00,IN,160.3,Adyen,NA,UPI,Approved,
4221,2024/6/24 20:00,BR,313.46,Stripe,NA,PIX,Approved,
4222,2024/6/24 21:00,US,33.85,Checkout,NA,MASTERCARD,Approved,
4223,2024/6/24 22:00,SG,38.81,Stripe,EU,VISA,Approved,
4224,2024/6/24 23:00,SG,43.91,Stripe,APAC,MASTERCARD,Approved,
4225,2024/6/25 00:00,US,134.48,Checkout,EU,VISA,Declined,51
4226,2024/6/25 01:00,US,36.04,Adyen,APAC,VISA,Approved,
4227,2024/6/25 02:00,BR,76.35,Stripe,NA,PIX,Approved,
4228,2024/6/25 03:00,US,70.49,Checkout,EU,VISA,Approved,
4229,2024/6/25 04:00,BR,331.32,Adyen,NA,PIX,Approved,
4230,2024/6/25 05:00,IN,54.82,Checkout,NA,UPI,Approved,
4231,2024/6/25 06:00,US,52.22,Stripe,NA,MASTERCARD,Approved,
4232,2024/6/25 07:00,US,134.4,Checkout,APAC,VISA,Approved,
4233,2024/6/25 08:00,BR,107.63,Adyen,NA,VISA,Declined,14
4234,2024/6/25 09:00,DE,49.38,Stripe,APAC,VISA,Approved,
4235,2024/6/25 10:00,IN,207.06,Checkout,APAC,VISA,Declined,14
4236,2024/6/25 11:00,BR,25.34,Adyen,NA,PIX,Approved,
4237,2024/6/25 12:00,IN,82.32,Adyen,APAC,UPI,Approved,
4238,2024/6/25 13:00,SG,67.03,Stripe,EU,MASTERCARD,Approved,
4239,2024/6/25 14:00,US,77.07,Stripe,APAC,VISA,Approved,
4240,2024/6/25 15:00,BR,49.01,Stripe,NA,VISA,Approved,
4241,2024/6/25 16:00,US,78.38,Stripe,NA,VISA,Approved,
4242,2024/6/25 17:00,BR,99.12,Checkout,EU,VISA,Approved,
4243,2024/6/25 18:00,SG,7.2,Adyen,EU,VISA,Declined,51
4244,2024/6/25 19:00,BR,59,Stripe,APAC,PIX,Approved,
4245,2024/6/25 20:00,BR,44.23,Stripe,APAC,PIX,Approved,
4246,2024/6/25 21:00,DE,264.54,Stripe,EU,VISA,Approved,
4247,2024/6/25 22:00,IN,117.31,Checkout,NA,UPI,Approved,
4248,2024/6/25 23:00,IN,42.13,Adyen,NA,UPI,Approved,
4249,2024/6/26 00:00,US,56.53,Adyen,EU,VISA,Declined,51
4250,2024/6/26 01:00,DE,69.01,Stripe,EU,MASTERCARD,Approved,
4251,2024/6/26 02:00,BR,55.54,Adyen,NA,VISA,Approved,
4252,2024/6/26 03:00,IN,123.58,Checkout,NA,UPI,Approved,
4253,2024/6/26 04:00,BR,235.4,Adyen,APAC,PIX,Approved,
4254,2024/6/26 05:00,BR,2.44,Stripe,EU,PIX,Approved,
4255,2024/6/26 06:00,IN,65.78,Adyen,EU,VISA,Approved,
4256,2024/6/26 07:00,US,312.39,Checkout,EU,VISA,Declined,14
4257,2024/6/26 08:00,DE,67.84,Checkout,NA,MASTERCARD,Approved,
4258,2024/6/26 09:00,BR,103.28,Adyen,APAC,PIX,Approved,
4259,2024/6/26 10:00,BR,9.74,Adyen,NA,PIX,Approved,
4260,2024/6/26 11:00,BR,205.47,Stripe,EU,PIX,Approved,
4261,2024/6/26 12:00,IN,33.31,Stripe,EU,UPI,Approved,
4262,2024/6/26 13:00,SG,115.27,Stripe,EU,VISA,Approved,
4263,2024/6/26 14:00,BR,39.03,Adyen,EU,VISA,Approved,
4264,2024/6/26 15:00,BR,4.66,Checkout,EU,PIX,Approved,
4265,2024/6/26 16:00,US,107.8,Checkout,NA,VISA,Approved,
4266,2024/6/26 17:00,BR,143.01,Adyen,APAC,VISA,Declined,201
4267,2024/6/26 18:00,US,80.47,Checkout,EU,VISA,Approved,
4268,2024/6/26 19:00,IN,29.64,Checkout,EU,UPI,Approved,
4269,2024/6/26 20:00,SG,352.9,Adyen,EU,MASTERCARD,Approved,
4270,2024/6/26 21:00,DE,139.24,Checkout,NA,MASTERCARD,Declined,201
4271,2024/6/26 22:00,US,96.11,Adyen,NA,VISA,Approved,
4272,2024/6/26 23:00,DE,183.66,Stripe,EU,MASTERCARD,Approved,
4273,2024/6/27 00:00,IN,55.51,Checkout,EU,UPI,Declined,51
4274,2024/6/27 01:00,BR,281.78,Adyen,EU,PIX,Approved,
4275,2024/6/27 02:00,US,141.02,Checkout,EU,VISA,Approved,
4276,2024/6/27 03:00,US,172,Checkout,EU,VISA,Approved,
4277,2024/6/27 04:00,BR,64.74,Stripe,NA,VISA,Approved,
4278,2024/6/27 05:00,BR,32.52,Adyen,EU,VISA,Approved,
4279,2024/6/27 06:00,IN,97.15,Stripe,EU,UPI,Approved,
4280,2024/6/27 07:00,BR,57.49,Checkout,EU,PIX,Approved,
4281,2024/6/27 08:00,IN,303.57,Checkout,NA,VISA,Approved,
4282,2024/6/27 09:00,US,24.58,Checkout,EU,MASTERCARD,Approved,
4283,2024/6/27 10:00,IN,217.43,Adyen,NA,UPI,Declined,59
4284,2024/6/27 11:00,IN,17.11,Stripe,APAC,UPI,Approved,
4285,2024/6/27 12:00,US,38.89,Adyen,NA,MASTERCARD,Approved,
4286,2024/6/27 13:00,US,16.7,Checkout,EU,MASTERCARD,Approved,
4287,2024/6/27 14:00,SG,55.62,Stripe,NA,VISA,Approved,
4288,2024/6/27 15:00,US,71.94,Checkout,EU,MASTERCARD,Declined,201
4289,2024/6/27 16:00,BR,49.91,Stripe,NA,PIX,Approved,
4290,2024/6/27 17:00,SG,115.18,Adyen,NA,VISA,Approved,
4291,2024/6/27 18:00,BR,72.36,Adyen,APAC,PIX,Approved,
4292,2024/6/27 19:00,IN,10.12,Adyen,NA,UPI,Approved,
4293,2024/6/27 20:00,US,37.03,Adyen,APAC,MASTERCARD,Approved,
4294,2024/6/27 21:00,DE,64.2,Adyen,APAC,VISA,Declined,59
4295,2024/6/27 22:00,BR,178.35,Stripe,NA,PIX,Approved,
4296,2024/6/27 23:00,IN,92.55,Stripe,NA,VISA,Declined,51
4297,2024/6/28 00:00,IN,57.97,Checkout,NA,UPI,Approved,
4298,2024/6/28 01:00,IN,21.71,Stripe,APAC,VISA,Declined,51
4299,2024/6/28 02:00,BR,95.61,Checkout,EU,VISA,Declined,14
4300,2024/6/28 03:00,US,207.23,Adyen,EU,VISA,Approved,
4301,2024/6/28 04:00,IN,66.48,Stripe,APAC,UPI,Approved,
4302,2024/6/28 05:00,DE,40.34,Stripe,APAC,MASTERCARD,Approved,
4303,2024/6/28 06:00,SG,127.9,Adyen,NA,VISA,Approved,
4304,2024/6/28 07:00,US,183.2,Adyen,NA,VISA,Approved,
4305,2024/6/28 08:00,SG,73.84,Adyen,EU,MASTERCARD,Approved,
4306,2024/6/28 09:00,IN,138.59,Checkout,EU,UPI,Approved,
4307,2024/6/28 10:00,BR,60.44,Checkout,EU,PIX,Approved,
4308,2024/6/28 11:00,US,143.24,Stripe,NA,MASTERCARD,Approved,
4309,2024/6/28 12:00,SG,214.28,Adyen,NA,MASTERCARD,Approved,
4310,2024/6/28 13:00,SG,158.24,Stripe,APAC,VISA,Approved,
4311,2024/6/28 14:00,IN,124.22,Adyen,NA,UPI,Approved,
4312,2024/6/28 15:00,DE,262.5,Adyen,EU,VISA,Approved,
4313,2024/6/28 16:00,IN,69.13,Adyen,APAC,VISA,Approved,
4314,2024/6/28 17:00,SG,124.18,Adyen,NA,MASTERCARD,Approved,
4315,2024/6/28 18:00,DE,70.97,Adyen,EU,VISA,Approved,
4316,2024/6/28 19:00,IN,124.24,Checkout,NA,VISA,Declined,5
4317,2024/6/28 20:00,US,139.51,Stripe,APAC,VISA,Approved,
4318,2024/6/28 21:00,IN,165.37,Adyen,NA,VISA,Declined,201
4319,2024/6/28 22:00,BR,87.66,Checkout,EU,PIX,Declined,201
4320,2024/6/28 23:00,BR,13.8,Checkout,APAC,VISA,Declined,14
4321,2024/6/29 00:00,US,72.11,Adyen,EU,MASTERCARD,Approved,
4322,2024/6/29 01:00,DE,136.14,Adyen,APAC,MASTERCARD,Approved,
4323,2024/6/29 02:00,US,107.25,Checkout,NA,MASTERCARD,Approved,
4324,2024/6/29 03:00,BR,118.91,Adyen,NA,VISA,Approved,
4325,2024/6/29 04:00,SG,145.69,Checkout,EU,MASTERCARD,Declined,59
4326,2024/6/29 05:00,DE,32.47,Adyen,NA,MASTERCARD,Approved,
4327,2024/6/29 06:00,IN,150.92,Checkout,APAC,VISA,Declined,14
4328,2024/6/29 07:00,DE,271.1,Adyen,NA,MASTERCARD,Approved,
4329,2024/6/29 08:00,IN,64.2,Checkout,NA,UPI,Approved,
4330,2024/6/29 09:00,SG,167.73,Stripe,NA,VISA,Approved,
4331,2024/6/29 10:00,IN,91.7,Adyen,NA,UPI,Approved,
4332,2024/6/29 11:00,IN,116.58,Adyen,NA,UPI,Declined,14
4333,2024/6/29 12:00,BR,156.78,Checkout,NA,VISA,Approved,
4334,2024/6/29 13:00,US,106.8,Adyen,NA,VISA,Approved,
4335,2024/6/29 14:00,BR,61.14,Stripe,NA,PIX,Approved,
4336,2024/6/29 15:00,IN,110.32,Stripe,EU,UPI,Approved,
4337,2024/6/29 16:00,US,40.17,Checkout,EU,VISA,Approved,
4338,2024/6/29 17:00,DE,22.14,Checkout,NA,VISA,Approved,
4339,2024/6/29 18:00,BR,223.5,Adyen,EU,VISA,Approved,
4340,2024/6/29 19:00,IN,120.9,Checkout,NA,VISA,Declined,201
4341,2024/6/29 20:00,BR,140.58,Stripe,NA,PIX,Approved,
4342,2024/6/29 21:00,IN,102.39,Stripe,NA,UPI,Approved,
4343,2024/6/29 22:00,SG,17.2,Adyen,EU,MASTERCARD,Approved,
4344,2024/6/29 23:00,SG,213.22,Stripe,APAC,MASTERCARD,Approved,
4345,2024/6/30 00:00,US,61.24,Checkout,NA,VISA,Approved,
4346,2024/6/30 01:00,BR,71.42,Adyen,NA,PIX,Approved,
4347,2024/6/30 02:00,SG,196.1,Adyen,APAC,VISA,Approved,
4348,2024/6/30 03:00,US,39.63,Adyen,EU,VISA,Approved,
4349,2024/6/30 04:00,SG,66.6,Checkout,APAC,VISA,Declined,51
4350,2024/6/30 05:00,US,62.88,Adyen,NA,MASTERCARD,Approved,
4351,2024/6/30 06:00,SG,38.56,Adyen,APAC,MASTERCARD,Approved,
4352,2024/6/30 07:00,US,92.93,Stripe,NA,VISA,Declined,14
4353,2024/6/30 08:00,BR,43.41,Stripe,EU,VISA,Approved,
4354,2024/6/30 09:00,DE,219.46,Adyen,EU,MASTERCARD,Approved,
4355,2024/6/30 10:00,BR,20.49,Checkout,EU,VISA,Declined,59
4356,2024/6/30 11:00,US,28.66,Checkout,NA,MASTERCARD,Approved,
4357,2024/6/30 12:00,IN,66.53,Checkout,EU,VISA,Approved,
4358,2024/6/30 13:00,US,85.1,Checkout,APAC,VISA,Approved,
4359,2024/6/30 14:00,US,49.32,Stripe,EU,VISA,Approved,
4360,2024/6/30 15:00,IN,147.3,Checkout,NA,VISA,Approved,
4361,2024/6/30 16:00,IN,74.11,Checkout,APAC,UPI,Approved,
4362,2024/6/30 17:00,US,125.94,Adyen,APAC,MASTERCARD,Declined,14
4363,2024/6/30 18:00,SG,208.85,Checkout,APAC,MASTERCARD,Approved,
4364,2024/6/30 19:00,BR,256.84,Checkout,APAC,PIX,Approved,
4365,2024/6/30 20:00,IN,67.8,Checkout,NA,UPI,Approved,
4366,2024/6/30 21:00,US,92.35,Checkout,EU,VISA,Approved,
4367,2024/6/30 22:00,IN,106.39,Stripe,APAC,UPI,Approved,
4368,2024/6/30 23:00,BR,69.58,Adyen,EU,PIX,Declined,51
4369,2024/7/1 00:00,IN,36.37,Stripe,EU,UPI,Declined,51
4370,2024/7/1 01:00,IN,174.89,Adyen,EU,UPI,Approved,
4371,2024/7/1 02:00,IN,36.39,Adyen,EU,UPI,Declined,51
4372,2024/7/1 03:00,BR,186.85,Adyen,NA,PIX,Declined,51
4373,2024/7/1 04:00,IN,119.33,Adyen,APAC,VISA,Declined,51
4374,2024/7/1 05:00,BR,103.48,Stripe,APAC,VISA,Approved,
4375,2024/7/1 06:00,BR,46.53,Adyen,EU,PIX,Approved,
4376,2024/7/1 07:00,BR,12.31,Checkout,APAC,PIX,Approved,
4377,2024/7/1 08:00,BR,171.88,Checkout,EU,VISA,Declined,5
4378,2024/7/1 09:00,SG,46,Adyen,NA,VISA,Approved,
4379,2024/7/1 10:00,IN,124.68,Checkout,APAC,UPI,Approved,
4380,2024/7/1 11:00,BR,129.49,Checkout,EU,PIX,Approved,
4381,2024/7/1 12:00,IN,86.15,Adyen,APAC,UPI,Approved,
4382,2024/7/1 13:00,IN,104.38,Adyen,EU,UPI,Approved,
4383,2024/7/1 14:00,US,118.1,Adyen,APAC,VISA,Approved,
4384,2024/7/1 15:00,US,98.18,Stripe,NA,VISA,Approved,
4385,2024/7/1 16:00,SG,42.06,Adyen,APAC,VISA,Approved,
4386,2024/7/1 17:00,US,20.7,Adyen,NA,VISA,Approved,
4387,2024/7/1 18:00,DE,49.69,Stripe,NA,MASTERCARD,Approved,
4388,2024/7/1 19:00,IN,63.32,Checkout,EU,UPI,Approved,
4389,2024/7/1 20:00,IN,216.39,Stripe,EU,UPI,Approved,
4390,2024/7/1 21:00,IN,29.86,Checkout,APAC,VISA,Declined,201
4391,2024/7/1 22:00,IN,237.49,Stripe,NA,UPI,Approved,
4392,2024/7/1 23:00,BR,289.59,Adyen,EU,PIX,Approved,
4393,2024/7/2 00:00,US,51.2,Stripe,NA,VISA,Approved,
4394,2024/7/2 01:00,IN,282.83,Adyen,NA,VISA,Approved,
4395,2024/7/2 02:00,DE,76.71,Checkout,NA,MASTERCARD,Approved,
4396,2024/7/2 03:00,SG,67.2,Adyen,APAC,VISA,Approved,
4397,2024/7/2 04:00,IN,216.51,Stripe,NA,UPI,Approved,
4398,2024/7/2 05:00,IN,100.93,Stripe,NA,UPI,Approved,
4399,2024/7/2 06:00,IN,90.16,Checkout,APAC,VISA,Approved,
4400,2024/7/2 07:00,IN,49.08,Adyen,APAC,VISA,Declined,51
4401,2024/7/2 08:00,IN,52.88,Checkout,EU,UPI,Approved,
4402,2024/7/2 09:00,BR,92.58,Adyen,NA,PIX,Approved,
4403,2024/7/2 10:00,IN,216.44,Adyen,NA,UPI,Approved,
4404,2024/7/2 11:00,BR,30.02,Checkout,APAC,PIX,Declined,59
4405,2024/7/2 12:00,DE,79.88,Checkout,APAC,MASTERCARD,Approved,
4406,2024/7/2 13:00,US,24.52,Adyen,EU,VISA,Approved,
4407,2024/7/2 14:00,DE,46.89,Checkout,APAC,VISA,Approved,
4408,2024/7/2 15:00,IN,137.85,Adyen,APAC,VISA,Approved,
4409,2024/7/2 16:00,BR,39.47,Checkout,APAC,PIX,Approved,
4410,2024/7/2 17:00,US,180.52,Checkout,APAC,MASTERCARD,Approved,
4411,2024/7/2 18:00,IN,39.29,Checkout,EU,UPI,Approved,
4412,2024/7/2 19:00,IN,54.3,Stripe,NA,UPI,Approved,
